rm_item_desc;date;amount_rs_crore;prompts_time_1;sequence
RM2.1.2) RBI's Claims on Banks & Commercial sector;7/30/2010;3366.57;7/30/2010;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);7/30/2010;2041.19;7/30/2010;1159
RM2.2) Net foreign exchange assets of RBI ;7/30/2010;1291937.084;7/30/2010;1163
RM2.3) Govt't currency liabilities to the public ;7/30/2010;11761.26;7/30/2010;1164
RM2.4) Net non-monetary liabilities of RBI ;7/30/2010;358908.64;7/30/2010;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;7/30/2010;1325.38;7/30/2010;1162
RM1) Reserve Money (Liabilities/Components) ;7/30/2010;1170790.944;7/30/2010;1154
RM1.1) Currency in circulation -Total ;4/2/2010;798521.71;4/2/2010;1150
RM1.3) Bankers' deposits with RBI ;4/2/2010;354883.32;4/2/2010;1153
RM1.2) `Other' deposits with RBI ;4/2/2010;3947.2009;4/2/2010;1152
RM2.1.1) RBI's Claims on - Government (net);4/2/2010;221924.5;4/2/2010;1156
RM2.1.1.1) RBI's Claims on - Central Govt;4/2/2010;221831.32;4/2/2010;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;4/2/2010;2497.01;4/2/2010;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);4/2/2010;1169;4/2/2010;1159
RM2.2) Net foreign exchange assets of RBI ;4/2/2010;1232145.241;4/2/2010;1163
RM2.3) Govt't currency liabilities to the public ;4/2/2010;11269.69;4/2/2010;1164
RM2.4) Net non-monetary liabilities of RBI ;4/2/2010;310484.2;4/2/2010;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;4/2/2010;1328.01;4/2/2010;1162
RM1) Reserve Money (Liabilities/Components) ;4/2/2010;1157352.231;4/2/2010;1154
RM1.1) Currency in circulation -Total ;10/23/2009;743692.74;10/23/2009;1150
RM1.3) Bankers' deposits with RBI ;10/23/2009;222880.14;10/23/2009;1153
RM1.2) `Other' deposits with RBI ;10/23/2009;3973.2256;10/23/2009;1152
RM2.1.1) RBI's Claims on - Government (net);10/23/2009;43722.15;10/23/2009;1156
RM2.1.1.1) RBI's Claims on - Central Govt;10/23/2009;43251.69;10/23/2009;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;10/23/2009;6510.71;10/23/2009;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);10/23/2009;20;10/23/2009;1159
RM2.2) Net foreign exchange assets of RBI ;10/23/2009;1297170.366;10/23/2009;1163
RM2.3) Govt't currency liabilities to the public ;10/23/2009;10731.32;10/23/2009;1164
RM2.4) Net non-monetary liabilities of RBI ;10/23/2009;387588.45;10/23/2009;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;10/23/2009;6490.71;10/23/2009;1162
RM1) Reserve Money (Liabilities/Components) ;10/23/2009;970546.1056;10/23/2009;1154
RM1.1) Currency in circulation -Total ;9/18/2009;719013.44;9/18/2009;1150
RM1.2) `Other' deposits with RBI ;9/18/2009;14229.5716;9/18/2009;1152
RM1.3) Bankers' deposits with RBI ;9/18/2009;221606.55;9/18/2009;1153
RM1) Reserve Money (Liabilities/Components) ;9/18/2009;954849.5616;9/18/2009;1154
RM2.1.1) RBI's Claims on - Government (net);9/18/2009;27357.1;9/18/2009;1156
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;9/18/2009;8552.27;9/18/2009;1162
RM2.2) Net foreign exchange assets of RBI ;9/18/2009;1322876.282;9/18/2009;1163
RM2.3) Govt't currency liabilities to the public ;9/18/2009;10504.44;9/18/2009;1164
RM1.1) Currency in circulation -Total ;11/13/2009;751301.42;11/13/2009;1150
RM1.3) Bankers' deposits with RBI ;11/13/2009;240359.52;11/13/2009;1153
RM1.2) `Other' deposits with RBI ;11/13/2009;3673.4956;11/13/2009;1152
RM2.1.1) RBI's Claims on - Government (net);11/13/2009;64829.26;11/13/2009;1156
RM2.1.1.1) RBI's Claims on - Central Govt;11/13/2009;64523.56;11/13/2009;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/13/2009;5166.01;11/13/2009;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/13/2009;0;11/13/2009;1159
RM2.2) Net foreign exchange assets of RBI ;11/13/2009;1305829.836;11/13/2009;1163
RM2.3) Govt't currency liabilities to the public ;11/13/2009;10731.32;11/13/2009;1164
RM2.4) Net non-monetary liabilities of RBI ;11/13/2009;391221.96;11/13/2009;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/13/2009;5166.01;11/13/2009;1162
RM1) Reserve Money (Liabilities/Components) ;11/13/2009;995334.4356;11/13/2009;1154
RM1.1) Currency in circulation -Total ;10/2/2009;721768.34;10/2/2009;1150
RM1.3) Bankers' deposits with RBI ;10/2/2009;261165.3;10/2/2009;1153
RM1.2) `Other' deposits with RBI ;10/2/2009;3707.9316;10/2/2009;1152
RM2.1.1) RBI's Claims on - Government (net);10/2/2009;54708.95;10/2/2009;1156
RM2.1.1.1) RBI's Claims on - Central Govt;10/2/2009;54750.28;10/2/2009;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;10/2/2009;12397.04;10/2/2009;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);10/2/2009;20;10/2/2009;1159
RM2.2) Net foreign exchange assets of RBI ;10/2/2009;1311673.782;10/2/2009;1163
RM2.3) Govt't currency liabilities to the public ;10/2/2009;10609.96;10/2/2009;1164
RM2.4) Net non-monetary liabilities of RBI ;10/2/2009;402748.14;10/2/2009;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;10/2/2009;12377.04;10/2/2009;1162
RM1) Reserve Money (Liabilities/Components) ;10/2/2009;986641.5716;10/2/2009;1154
RM1.1) Currency in circulation -Total ;11/27/2009;752055.24;11/27/2009;1150
RM1.3) Bankers' deposits with RBI ;11/27/2009;242779.55;11/27/2009;1153
RM1.2) `Other' deposits with RBI ;11/27/2009;4754.7509;11/27/2009;1152
RM2.1.1) RBI's Claims on - Government (net);11/27/2009;67639.75;11/27/2009;1156
RM2.1.1.1) RBI's Claims on - Central Govt;11/27/2009;67722.08;11/27/2009;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/27/2009;5415.46;11/27/2009;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/27/2009;0;11/27/2009;1159
RM2.2) Net foreign exchange assets of RBI ;11/27/2009;1311853.361;11/27/2009;1163
RM2.3) Govt't currency liabilities to the public ;11/27/2009;10827.88;11/27/2009;1164
RM2.4) Net non-monetary liabilities of RBI ;11/27/2009;396146.91;11/27/2009;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/27/2009;5415.46;11/27/2009;1162
RM1) Reserve Money (Liabilities/Components) ;11/27/2009;999589.5409;11/27/2009;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;3/7/2008;2530.28;3/7/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);3/7/2008;1147;3/7/2008;1159
RM2.2) Net foreign exchange assets of RBI ;3/7/2008;1227575.928;3/7/2008;1163
RM2.3) Govt't currency liabilities to the public ;3/7/2008;9136.91;3/7/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;3/7/2008;216125.06;3/7/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;3/7/2008;1383.28;3/7/2008;1162
RM1) Reserve Money (Liabilities/Components) ;3/7/2008;873094.1882;3/7/2008;1154
RM1.1) Currency in circulation -Total ;3/14/2008;590758.52;3/14/2008;1150
RM1.3) Bankers' deposits with RBI ;3/14/2008;268378.07;3/14/2008;1153
RM1.1) Currency in circulation -Total ;8/28/2009;706561.99;8/28/2009;1150
RM1.3) Bankers' deposits with RBI ;8/28/2009;224104.04;8/28/2009;1153
RM1.2) `Other' deposits with RBI ;8/28/2009;5405.3516;8/28/2009;1152
RM2.1.1) RBI's Claims on - Government (net);8/28/2009;10151.04;8/28/2009;1156
RM2.1.1.1) RBI's Claims on - Central Govt;8/28/2009;10102.32;8/28/2009;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/28/2009;10176.18;8/28/2009;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/28/2009;0;8/28/2009;1159
RM2.2) Net foreign exchange assets of RBI ;8/28/2009;1320950.422;8/28/2009;1163
RM2.3) Govt't currency liabilities to the public ;8/28/2009;10504.44;8/28/2009;1164
RM2.4) Net non-monetary liabilities of RBI ;8/28/2009;415710.69;8/28/2009;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/28/2009;10176.18;8/28/2009;1162
RM1) Reserve Money (Liabilities/Components) ;8/28/2009;936071.3816;8/28/2009;1154
RM1.1) Currency in circulation -Total ;2/25/2011;941369.95;2/25/2011;1150
RM1.3) Bankers' deposits with RBI ;2/25/2011;334568.33;2/25/2011;1153
RM1.2) `Other' deposits with RBI ;2/25/2011;3581.8574;2/25/2011;1152
RM2.1.1) RBI's Claims on - Government (net);2/25/2011;300211.07;2/25/2011;1156
RM2.1.1.1) RBI's Claims on - Central Govt;2/25/2011;299053.38;2/25/2011;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;2/25/2011;4996.19;2/25/2011;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);2/25/2011;3425.81;2/25/2011;1159
RM2.2) Net foreign exchange assets of RBI ;2/25/2011;1333268.527;2/25/2011;1163
RM2.3) Govt't currency liabilities to the public ;2/25/2011;12585.86;2/25/2011;1164
RM2.4) Net non-monetary liabilities of RBI ;2/25/2011;371541.5;2/25/2011;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;2/25/2011;1570.38;2/25/2011;1162
RM2.4) Net non-monetary liabilities of RBI ;5/28/2010;302183.15;5/28/2010;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;5/28/2010;1328.01;5/28/2010;1162
RM1) Reserve Money (Liabilities/Components) ;5/28/2010;1187120.044;5/28/2010;1154
RM1.2) `Other' deposits with RBI ;6/18/2010;3078.3741;6/18/2010;1152
RM1.1) Currency in circulation -Total ;6/18/2010;864450.17;6/18/2010;1150
RM1.3) Bankers' deposits with RBI ;6/18/2010;303256.78;6/18/2010;1153
RM2.1.1) RBI's Claims on - Government (net);6/18/2010;227381.93;6/18/2010;1156
RM2.1.1.1) RBI's Claims on - Central Govt;6/18/2010;227388.24;6/18/2010;1157
RM1.2) `Other' deposits with RBI ;11/23/2007;4756.9167;11/23/2007;1152
RM2.1.1) RBI's Claims on - Government (net);11/23/2007;-142121.83;11/23/2007;1156
RM2.1.1.1) RBI's Claims on - Central Govt;11/23/2007;-142102.51;11/23/2007;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/23/2007;1878.23;11/23/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/23/2007;174;11/23/2007;1159
RM2.2) Net foreign exchange assets of RBI ;11/23/2007;1075467.007;11/23/2007;1163
RM2.3) Govt't currency liabilities to the public ;11/23/2007;8926.02;11/23/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;11/23/2007;151461.51;11/23/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/23/2007;1704.23;11/23/2007;1162
RM1) Reserve Money (Liabilities/Components) ;11/23/2007;792687.9267;11/23/2007;1154
RM1.1) Currency in circulation -Total ;11/30/2007;544237.13;11/30/2007;1150
RM1.3) Bankers' deposits with RBI ;11/30/2007;263885.52;11/30/2007;1153
RM1.2) `Other' deposits with RBI ;11/30/2007;5366.1667;11/30/2007;1152
RM2.1.1) RBI's Claims on - Government (net);11/30/2007;-126815.35;11/30/2007;1156
RM2.1.1.1) RBI's Claims on - Central Govt;11/30/2007;-126920.7;11/30/2007;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/30/2007;2088.77;11/30/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/30/2007;415;11/30/2007;1159
RM2.2) Net foreign exchange assets of RBI ;11/30/2007;1083300.217;11/30/2007;1163
RM2.3) Govt't currency liabilities to the public ;11/30/2007;8926.02;11/30/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;11/30/2007;154010.86;11/30/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/30/2007;1673.77;11/30/2007;1162
RM1) Reserve Money (Liabilities/Components) ;11/30/2007;813488.8167;11/30/2007;1154
RM1.1) Currency in circulation -Total ;12/7/2007;550737.88;12/7/2007;1150
RM1.3) Bankers' deposits with RBI ;12/7/2007;259691.24;12/7/2007;1153
RM1.2) `Other' deposits with RBI ;12/7/2007;4711.8767;12/7/2007;1152
RM2.1.1) RBI's Claims on - Government (net);12/7/2007;-125982.91;12/7/2007;1156
RM2.1.1.1) RBI's Claims on - Central Govt;12/7/2007;-126193.74;12/7/2007;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;12/7/2007;1632.28;12/7/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);12/7/2007;249;12/7/2007;1159
RM2.2) Net foreign exchange assets of RBI ;12/7/2007;1076554.467;12/7/2007;1163
RM2.3) Govt't currency liabilities to the public ;12/7/2007;8926.02;12/7/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;12/7/2007;145988.86;12/7/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;12/7/2007;1383.28;12/7/2007;1162
RM1) Reserve Money (Liabilities/Components) ;12/7/2007;815140.9967;12/7/2007;1154
RM1.1) Currency in circulation -Total ;4/4/2008;593692.64;4/4/2008;1150
RM1.3) Bankers' deposits with RBI ;4/4/2008;263234.36;4/4/2008;1153
RM1.2) `Other' deposits with RBI ;4/4/2008;6014.6882;4/4/2008;1152
RM2.1.1) RBI's Claims on - Government (net);4/4/2008;-183607.79;4/4/2008;1156
RM2.1.1.1) RBI's Claims on - Central Govt;4/4/2008;-183697.3;4/4/2008;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;4/4/2008;2263.91;4/4/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);4/4/2008;838;4/4/2008;1159
RM2.2) Net foreign exchange assets of RBI ;4/4/2008;1244778.188;4/4/2008;1163
RM2.3) Govt't currency liabilities to the public ;4/4/2008;9223.87;4/4/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;4/4/2008;209716.5;4/4/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;4/4/2008;1425.91;4/4/2008;1162
RM1) Reserve Money (Liabilities/Components) ;4/4/2008;862941.6882;4/4/2008;1154
RM1.1) Currency in circulation -Total ;4/11/2008;606243.86;4/11/2008;1150
RM1.3) Bankers' deposits with RBI ;4/11/2008;262266.95;4/11/2008;1153
RM1.2) `Other' deposits with RBI ;4/11/2008;5321.2882;4/11/2008;1152
RM2.1.1) RBI's Claims on - Government (net);4/11/2008;-172832.09;4/11/2008;1156
RM2.1.1.1) RBI's Claims on - Central Govt;4/11/2008;-173751.19;4/11/2008;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;4/11/2008;1861.28;4/11/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);4/11/2008;478;4/11/2008;1159
RM2.2) Net foreign exchange assets of RBI ;4/11/2008;1245575.258;4/11/2008;1163
RM2.3) Govt't currency liabilities to the public ;4/11/2008;9223.87;4/11/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;4/11/2008;209996.22;4/11/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;4/11/2008;1383.28;4/11/2008;1162
RM1) Reserve Money (Liabilities/Components) ;4/11/2008;873832.0982;4/11/2008;1154
RM1.1) Currency in circulation -Total ;4/18/2008;611689.76;4/18/2008;1150
RM1.3) Bankers' deposits with RBI ;4/18/2008;290668.66;4/18/2008;1153
RM1.2) `Other' deposits with RBI ;4/18/2008;6159.6282;4/18/2008;1152
RM2.1.1) RBI's Claims on - Government (net);4/18/2008;-136217.46;4/18/2008;1156
RM2.1.1.1) RBI's Claims on - Central Govt;4/18/2008;-137570.24;4/18/2008;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;4/18/2008;1876.28;4/18/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);4/18/2008;493;4/18/2008;1159
RM2.2) Net foreign exchange assets of RBI ;4/18/2008;1250240.418;4/18/2008;1163
RM2.3) Govt't currency liabilities to the public ;4/18/2008;9223.87;4/18/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;4/18/2008;216605.04;4/18/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;4/18/2008;1383.28;4/18/2008;1162
RM1) Reserve Money (Liabilities/Components) ;4/18/2008;908518.0482;4/18/2008;1154
RM2.2) Net foreign exchange assets of RBI ;10/8/2010;1283080.804;10/8/2010;1163
RM2.3) Govt't currency liabilities to the public ;10/8/2010;12000.34;10/8/2010;1164
RM2.3) Govt't currency liabilities to the public ;8/15/2008;9513.27;8/15/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;8/15/2008;247656.55;8/15/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/15/2008;1589.62;8/15/2008;1162
RM1) Reserve Money (Liabilities/Components) ;8/15/2008;960618.1193;8/15/2008;1154
RM1.3) Bankers' deposits with RBI ;2/19/2010;275758.63;2/19/2010;1153
RM2.1.1.1) RBI's Claims on - Central Govt;2/19/2010;131328.62;2/19/2010;1157
RM1.3) Bankers' deposits with RBI ;9/7/2007;220263.89;9/7/2007;1153
RM1.2) `Other' deposits with RBI ;9/7/2007;5068.7773;9/7/2007;1152
RM2.1.1) RBI's Claims on - Government (net);9/7/2007;-72774.85;9/7/2007;1156
RM2.1.1.1) RBI's Claims on - Central Govt;9/7/2007;-75506.76;9/7/2007;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;9/7/2007;1484.28;9/7/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);9/7/2007;101;9/7/2007;1159
RM2.2) Net foreign exchange assets of RBI ;9/7/2007;936257.2673;9/7/2007;1163
RM2.3) Govt't currency liabilities to the public ;9/7/2007;8615.12;9/7/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;9/7/2007;136798.33;9/7/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;9/7/2007;1383.28;9/7/2007;1162
RM1) Reserve Money (Liabilities/Components) ;9/7/2007;736783.4673;9/7/2007;1154
RM1.1) Currency in circulation -Total ;9/14/2007;513757.74;9/14/2007;1150
RM1.3) Bankers' deposits with RBI ;9/14/2007;234375.77;9/14/2007;1153
RM1.2) `Other' deposits with RBI ;9/14/2007;5026.5173;9/14/2007;1152
RM2.1.1) RBI's Claims on - Government (net);9/14/2007;-60417.86;9/14/2007;1156
RM2.1.1.1) RBI's Claims on - Central Govt;9/14/2007;-61877.14;9/14/2007;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;9/14/2007;1474.28;9/14/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);9/14/2007;91;9/14/2007;1159
RM2.2) Net foreign exchange assets of RBI ;9/14/2007;937770.0273;9/14/2007;1163
RM2.3) Govt't currency liabilities to the public ;9/14/2007;8615.12;9/14/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;9/14/2007;134281.52;9/14/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;9/14/2007;1383.28;9/14/2007;1162
RM1) Reserve Money (Liabilities/Components) ;5/30/2008;956603.8974;5/30/2008;1154
RM2.1.2) RBI's Claims on Banks & Commercial sector;11/16/2007;2861.7;11/16/2007;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);11/16/2007;1153.94;11/16/2007;1159
RM2.2) Net foreign exchange assets of RBI ;11/16/2007;1065212.34;11/16/2007;1163
RM2.3) Govt't currency liabilities to the public ;11/16/2007;8755.39;11/16/2007;1164
RM2.4) Net non-monetary liabilities of RBI ;11/16/2007;142834.2;11/16/2007;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;11/16/2007;1707.76;11/16/2007;1162
RM1) Reserve Money (Liabilities/Components) ;11/16/2007;824630.8501;11/16/2007;1154
RM1.1) Currency in circulation -Total ;11/23/2007;547204.55;11/23/2007;1150
RM1.3) Bankers' deposits with RBI ;11/23/2007;240726.46;11/23/2007;1153
RM1.1) Currency in circulation -Total ;8/22/2008;617809.54;8/22/2008;1150
RM1.3) Bankers' deposits with RBI ;8/22/2008;346809.76;8/22/2008;1153
RM1.2) `Other' deposits with RBI ;8/22/2008;4956.5893;8/22/2008;1152
RM2.1.1) RBI's Claims on - Government (net);8/22/2008;-67249.62;8/22/2008;1156
RM2.1.1.1) RBI's Claims on - Central Govt;8/22/2008;-67389.02;8/22/2008;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/22/2008;6352.31;8/22/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/22/2008;4716.99;8/22/2008;1159
RM2.2) Net foreign exchange assets of RBI ;8/22/2008;1286560.389;8/22/2008;1163
RM2.3) Govt't currency liabilities to the public ;8/22/2008;9513.27;8/22/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;8/22/2008;265600.48;8/22/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/22/2008;1635.32;8/22/2008;1162
RM1) Reserve Money (Liabilities/Components) ;8/22/2008;969575.8893;8/22/2008;1154
RM1.1) Currency in circulation -Total ;8/29/2008;611328.12;8/29/2008;1150
RM1.3) Bankers' deposits with RBI ;8/29/2008;330874.86;8/29/2008;1153
RM1.2) `Other' deposits with RBI ;8/29/2008;5215.7393;8/29/2008;1152
RM2.1.1) RBI's Claims on - Government (net);8/29/2008;-89229.87;8/29/2008;1156
RM2.1.1.1) RBI's Claims on - Central Govt;8/29/2008;-89188.56;8/29/2008;1157
RM2.1.2) RBI's Claims on Banks & Commercial sector;8/29/2008;3469.23;8/29/2008;1158
RM2.1.2.1) RBI's Claims on Banks (Including NABARD);8/29/2008;2088.58;8/29/2008;1159
RM2.2) Net foreign exchange assets of RBI ;8/29/2008;1290943.919;8/29/2008;1163
RM2.3) Govt't currency liabilities to the public ;8/29/2008;9624.42;8/29/2008;1164
RM2.4) Net non-monetary liabilities of RBI ;8/29/2008;267388.98;8/29/2008;1165
RM2.1.2.2) RBI's claims on Commercial sector (Excluding NABARD) ;8/29/2008;1380.65;8/29/2008;1162
RM1) Reserve Money (Liabilities/Components) ;8/29/2008;947418.7193;8/29/2008;1154
RM1.1) Currency in circulation -Total ;9/5/2008;615548.39;9/5/2008;1150
RM1.3) Bankers' deposits with RBI ;9/5/2008;357920.62;9/5/2008;1153
